,cid,SMILES,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,ChiralCenterCountAllPossible,RingCount,PSA,Estate,MR,Polar,B,Br,C,Cl,F,Fe,H,N,O,P,S,Si,Charged acceptor groups,Charged amidines,Charged amines,Charged donor groups,Charged imidazoles,Charged imines,Charged NH-imidazoles,Donor groups,H-N,H-O,I,Neutral acceptor groups,Neutral donor groups,Acceptor groups,Aliphatic carbons,Amide hydrogens,Amine or amide hydrogens,Aromatic basic nitrogens,Aromatic carbons,Catch for R-CN4,Charged 4-methoxypyridines,Charged pyridines,Divalent oxygens,Heteroaromatic atoms,Imines hydrogens,N-Pyrrole H,Neutral amines,Neutral imidazoles,Reactive groups,t-Butyls,Tetrazoles,Tribromomethyls,Trichloromethyls,Trifluoromethyls,Triiodomethyls,"1,2-Dicarbonyls",Acyl halides,Alcohols,Aldehydes,Aliphatic esters,Aliphatic ketones,Aliphatic thioesters,Alkyl halides,Alkyl halides wo fluorine,Alkyl sulfonates,Anhydrides,Aromatic N-oxides,Aziridines,beta-Heterosubstituted carbonyls,Carbon Thiols,Carbonyls,Catch for uncharged guanine H,Charged N-O,Diazos,Disulfides,Epoxides,Ethers,Formates,Guanidines,Halopyrimidines,Imines,Imines N donors,Imines NH,Michael acceptors,Neutral carbonyls,Neutral halophosphoric acids,Neutral N-O,Neutral NR3-O,Neutral P(=O)2-R2,Neutral P=O-R3,Neutral sulfenes,Neutral sulfones,Nitriles,Nitros,P=O,Perhalomethylketones,Peroxides,Phosphonate esters,R-N-S-R,R-S-O-R,S=O,Sulfenyl halides,Sulfinyl halides,Sulfonyl halides,Sulphonate esters,Tertiary amines or amides,Thiols,Thiones,Amidines,Aromatic carboxylate bioisosteres,Carboxylic acids or carboxylates,Charged C-PO3-,Charged carboxylic acids,Charged halophosphoric acids,Charged hydroxamic acids,Charged O-PO3,Charged phosphonamides,Charged phosphonic acids,Charged phosphoric acids,Charged phosphorylamides,Charged sulfenic acids,Charged sulfonamides,Charged sulfonic acids,Charged sulfuric acids,Hydroxamates,Acetylhydrazides,Acidic hydrogens,Charged 2-aminopyridines,Charged 2-nitrophenols,"Charged 3,5-nitrophenols",Charged 4-aminopyridines,Charged 4-nitrophenols,Charged alkylthiols,Charged anilines,Charged dialkyl anilines,Charged diaminobenzenes,Charged enamines,Charged guanidines,Charged tetrazoles,Actinide series,Alkali metals,Alkaline-earth metals,Lanthanide series,Neutral pyridines,Nitroalkanes,Noble gases,Other metals,Phosphines,Silyl enol ethers,Toxic nonmetals,Transition metals,Azides,Carbodiimides,carbons,Diazoniums,Iron binding groups,Isocyanates,Isonitriles,Isothiocyanates,Metals,Phosphinyl halides,Phosphonyl halides,sp3carbon,Molecular weight,Num aliphatic rings,Num aromatic rings,Num atoms,Num chiral centers,Num heavy atoms,Num heteroaromatic rings,Num molecules,Num negative atoms,Num positive atoms,Num residues,Num rings,Num rotatable bonds,Percent helix,Percent loop,Percent strand,Total charge,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,#NandO,RuleOfFive,RuleOfThree,#ringatoms,#in34,#in56,#noncon,#nonHatm,Jm
10,45,C=C1C(=O)O[C@@H]([C@H]12)/C=C(\C)CC[C@@H](O)C(=C)CC2,248.3175,2.9741,3,1,0,18,3,3,2,62.598,43.167,70.3888,27.535,0,0,15,0,0,0,20,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,8,248.32485,2,0,38,3,18,0,1,0,0,1,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,248.321,5.322,464.418,295.005,109.931,59.482,0.0,832.9110000000001,1.0,4.7,0.0340005,0.010120200000000001,0.9218385,26.463,7.712000000000001,12.777000000000001,7.642,1.8980000000000001,-2.841,-2.271,-3.08,898.297,-0.419,440.55699999999996,-3.1439999999999997,9.971,0.262,6.0,-0.052000000000000005,3.0,90.919,0.0,0.0,3.0,0.0,0.0,13.0,0.0,5.0,7.0,18.0,0.25681212
11,46,Cn1cnc(c12)n(C)c(=O)n(C)c2=O,194.1906,0.6643,3,0,0,14,0,0,2,74.19,37.668,48.9932,21.791,0,0,8,0,0,0,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,0,0,1,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,3,194.1945,0,2,24,0,14,2,1,0,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.19299999999998,5.07,399.06800000000004,238.41,102.353,58.305,0.0,646.948,0.0,5.0,0.0397264,0.0,0.9064926999999999,20.294,5.455,9.354,6.697,-0.07,-0.92,-1.4169999999999998,-3.323,1059.958,-0.267,526.846,-3.2,8.982000000000001,0.488,0.0,-0.841,3.0,80.685,0.0,0.0,6.0,0.0,0.0,9.0,0.0,9.0,0.0,14.0,8.437674581
12,48,C[C@]1(O)[C@@H](O)CC[C@@H]([C@]12C)[C@](C=O)([C@H](C)[C@@H](C2)OC(=O)C)C[C@@H](O)c3ccoc3,408.4853,0.7909999999999999,7,3,6,29,8,8,3,120.181,74.749,102.6559,43.608000000000004,0,0,22,0,0,0,32,0,7,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,3,5,22,0,0,0,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,16,408.49613999999997,2,1,61,8,29,1,1,0,0,1,3,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,-2.0,408.491,1.665,626.2130000000001,333.217,162.185,130.811,0.0,1204.333,3.0,8.65,0.0023009,0.023925099999999998,0.874193,38.156,12.192,21.649,14.368,2.1319999999999997,-3.4389999999999996,-4.269,-4.192,287.01,-1.334,128.351,-3.28,9.44,-0.319,4.0,-0.055999999999999994,3.0,83.42,0.0,0.0,7.0,0.0,0.0,15.0,0.0,15.0,10.0,29.0,0.078043745
13,49,c1cccc(c12)oc(=O)cc2,146.1427,2.0115,2,0,0,11,0,0,2,40.678000000000004,27.500999999999998,39.7202,20.229,0,0,9,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,146.14696999999998,0,2,17,0,11,1,1,0,0,1,2,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,146.145,6.337999999999999,331.954,0.0,72.003,259.95099999999996,0.0,513.619,0.0,2.5,0.078203,0.0,0.9343593000000001,16.884,5.517,7.56,5.2379999999999995,1.39,-1.858,-1.6159999999999999,-3.8339999999999996,2056.325,0.013999999999999999,1078.363,-1.931,9.566,1.0070000000000001,0.0,-0.56,3.0,94.381,0.0,0.0,2.0,0.0,0.0,10.0,0.0,10.0,0.0,11.0,108.45608899999999
14,50,CC(=O)OC(C)(C)\C=C\C(=O)[C@](C)(O)[C@H]([C@@H](C1)O)[C@](C)([C@]12C)CC(=O)[C@@]3(C)[C@@H]2CC=C4[C@@H]3C[C@H](O)C(=O)C4(C)C,558.7028,1.7863,8,3,6,40,9,9,4,154.951,102.0,151.0407,58.906000000000006,0,0,32,0,0,0,46,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,3,7,32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,24,558.71862,4,0,86,9,40,0,1,0,0,1,4,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,-2.0,558.711,6.314,841.645,601.276,220.62400000000002,19.745,0.0,1670.475,3.0,12.15,0.0238657,0.025003900000000003,0.8089641,55.75,15.984000000000002,30.041,17.976,2.9819999999999998,-5.797000000000001,-5.785,-4.717,80.116,-2.166,32.315,-4.748,9.84,0.72,6.0,0.408,2.0,65.51899999999999,0.0,0.0,8.0,1.0,1.0,17.0,0.0,17.0,13.0,40.0,1.59e-05
15,51,C=C[C@H](O)C#CC#C[C@H](O)/C=C/CCCCCCC,260.3713,4.7139,2,2,9,19,2,2,0,43.809,44.666000000000004,77.6177,30.651,0,0,17,0,0,0,24,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,9,260.37962999999996,0,0,43,2,19,0,1,0,0,1,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,-2.0,260.375,3.1,688.955,459.83099999999996,99.554,129.57,0.0,1115.122,2.0,3.4,0.008619799999999999,0.0069792000000000005,0.7548414000000001,32.005,10.712,14.343,6.567,4.087,-5.433,-3.0660000000000003,-6.117000000000001,1126.762,-1.325,562.826,-1.746,9.875,-0.179,3.0,0.369,3.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.01723408
16,52,O1COc(c12)cc3c(c2OC)[C@H]([N@H+](C)CC3)[C@@H](OC4=O)c(c45)ccc(OC)c5OC,414.4285,1.4514,7,0,4,30,3,3,5,81.62100000000001,67.503,104.4799,48.29600000000001,0,0,22,0,0,0,24,1,7,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,22,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,9,414.43908,3,2,54,3,30,0,1,0,1,1,5,4,0,0,0,1,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,413.426,8.807,603.211,456.154,58.335,88.72200000000001,0.0,1162.177,0.0,8.75,0.0667387,0.0,0.8862249,39.277,10.138,18.224,10.128,1.7890000000000001,-1.359,-3.741,-4.522,691.203,0.28600000000000003,367.166,-4.0569999999999995,9.206,0.599,7.0,-0.47600000000000003,3.0,88.244,0.0,0.0,8.0,0.0,1.0,22.0,0.0,22.0,5.0,30.0,1.5888969780000002
17,53,COc(cc1)c(OC)cc1Cc2nccc(c23)cc(OC)c(c3)OC,339.385,3.5039,5,0,6,25,0,0,3,41.896,53.836000000000006,95.7229,45.45,0,0,20,0,0,0,21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,15,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,5,339.39467,0,3,46,0,25,1,1,0,0,1,3,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,339.39,3.0610000000000004,631.627,397.26800000000003,7.101,227.25799999999998,0.0,1101.25,0.0,4.0,0.0085068,0.0,0.8165106,36.236,10.076,13.394,5.45,4.749,-5.115,-5.3839999999999995,-5.585,8483.253,0.131,4989.029,-0.27399999999999997,8.522,0.92,6.0,0.49,3.0,100.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,16.0,0.0,25.0,1.385562201
18,54,C[C@@]12[C@H](O2)[C@H]3[C@@H](C(=C)C(=O)O3)CCC(\C)=C/CC1,248.3175,2.923,3,0,0,18,4,4,3,50.567,39.25,68.5517,26.953000000000003,0,0,15,0,0,0,20,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,15,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,10,248.32485,3,0,38,4,18,0,1,0,0,1,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,248.321,6.568,502.225,396.222,64.209,41.793,0.0,867.382,0.0,5.0,0.0497335,0.0,0.8758049000000001,28.316,7.074,12.014000000000001,6.353,2.123,-2.9539999999999997,-1.8090000000000002,-3.741,2437.822,-0.055,1296.144,-2.46,9.874,0.231,4.0,-0.244,3.0,100.0,0.0,0.0,3.0,0.0,0.0,14.0,3.0,5.0,8.0,18.0,0.958985212
19,55,C[C@]12[C@H]3[C@@]4(C)[C@@H](C(C)=C(C3=O)OC)CC(=O)O[C@@H]4C[C@H]2[C@H](C)C=C(C1=O)OC,388.4541,1.3114,6,0,2,28,7,7,4,95.064,67.667,104.20299999999999,39.833,0,0,22,0,0,0,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,22,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,15,388.46486,4,0,56,7,28,0,1,0,0,1,4,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,388.46,1.7890000000000001,586.435,461.51599999999996,94.90799999999999,30.01,0.0,1141.401,0.0,8.5,0.0028029,0.0,0.9006803,38.527,9.846,17.108,9.911,1.98,-2.5540000000000003,-3.8160000000000003,-3.282,1247.05,-0.337,628.0419999999999,-2.971,9.95,0.489,7.0,-0.42700000000000005,3.0,93.95200000000001,0.0,0.0,6.0,0.0,1.0,17.0,0.0,17.0,9.0,28.0,1.160057244
20,56,n1cn(C)c(c1[N+]([O-])=O)Sc2ncnc(c23)nc[nH]3,277.2626,0.8869,4,1,3,19,0,0,3,112.485,50.668,70.8942,30.051,0,0,9,0,0,0,7,7,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,1,2,9,0,0,4,8,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,1,277.26583999999997,0,3,26,0,19,3,1,1,1,1,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.0,277.26,11.722999999999999,474.902,72.93,203.292,175.627,23.053,789.993,1.0,6.0,0.1739701,0.012634200000000002,0.8702489999999999,25.212,8.583,15.548,10.16,0.674,-2.548,-3.342,-4.468999999999999,116.973,-1.35,65.064,-4.359,9.453,1.422,1.0,-0.45799999999999996,3.0,67.908,0.0,0.0,9.0,0.0,0.0,14.0,0.0,14.0,0.0,19.0,0.03428048
21,56,n1cn(C)c(c1[N+]([O-])=O)Sc2ncnc(c23)[nH]cn3,277.2626,0.8869,4,1,3,19,0,0,3,112.585,50.668,70.8942,30.051,0,0,9,0,0,0,7,7,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,1,2,9,0,0,4,8,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,1,277.26583999999997,0,3,26,0,19,3,1,1,1,1,3,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.0,277.26,13.784,470.58,71.467,202.88299999999998,174.688,21.541999999999998,787.56,1.0,6.0,0.24125749999999999,0.012750200000000001,0.8764367000000001,25.105999999999998,8.577,16.439,10.14,0.659,-2.472,-3.342,-4.364,118.022,-1.325,64.455,-4.355,9.312000000000001,1.396,1.0,-0.46,3.0,67.891,0.0,0.0,9.0,0.0,0.0,14.0,0.0,14.0,0.0,19.0,0.041319796
22,57,NC(=O)c1ccccc1,121.1366,0.8008,1,1,1,9,0,0,1,53.05,24.334,34.7607,16.97,0,0,7,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,1,7,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,121.13994,0,1,16,0,9,0,1,0,0,1,1,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,121.13799999999999,5.322,312.619,0.0,111.304,201.315,0.0,469.449,2.0,2.5,0.0603332,0.011309399999999999,0.9344193999999999,13.914000000000001,5.345,9.25,7.769,0.613,-0.961,-1.15,-3.553,871.7760000000001,-0.34700000000000003,426.515,-2.766,9.871,0.225,1.0,-0.609,3.0,83.163,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,0.0,9.0,20.93222712
23,58,CC(C)NC(=O)OC[C@@](C)(CCC)COC(=O)N,260.33,2.3627,4,2,9,18,1,1,0,110.79700000000001,47.417,67.2217,26.941999999999997,0,0,12,0,0,0,24,2,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,3,2,12,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,10,260.33608,0,0,42,1,18,0,1,0,0,1,0,11,0,0,0,0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-2.0,260.33299999999997,0.08900000000000001,592.304,415.212,177.09099999999998,0.0,0.0,989.75,3.0,5.0,8e-06,0.014621299999999999,0.8109071999999999,28.961,9.243,16.029,10.124,1.84,-3.94,-2.48,-4.592,207.273,-1.6540000000000001,90.285,-4.111000000000001,9.635,-0.914,1.0,-0.064,3.0,79.184,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0023110410000000002
24,59,c1cc(Cl)ccc1N/C(N)=N/C(N)=[NH+]/CCCCCC\[NH+]=C(N)\N=C(N)\Nc2ccc(Cl)cc2,507.4625,1.0084,2,0,13,34,0,0,2,176.02200000000002,73.558,132.6926,61.648,0,0,22,2,0,0,32,10,0,0,0,0,0,0,0,2,0,2,0,12,12,0,0,2,10,2,22,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,6,507.47334000000006,0,2,66,0,34,0,1,0,2,1,2,17,0,0,0,2,6.0,0.0,2.0,0.0,0.0,17.0,0.0,-2.0,505.452,12.458,932.493,213.174,255.49900000000002,320.742,143.077,1602.94,10.0,7.0,0.09682410000000001,0.0237385,0.7103371,50.143,21.279,36.949,23.724,3.551,-6.436,-6.292999999999999,-7.749,37.411,-3.486,86.24,-7.5920000000000005,8.277999999999999,-0.025,2.0,-0.142,1.0,49.973,0.0,0.0,10.0,2.0,1.0,12.0,0.0,12.0,0.0,34.0,4.7499999999999995e-09
25,59,c1cc(Cl)ccc1N/C(N)=N/C(N)=[NH+]/CCCCCC/N=C(\N)[N+](\[H])=C(N)\Nc2ccc(Cl)cc2,507.4625,1.0084,2,0,13,34,0,0,2,173.21900000000002,73.558,132.6926,61.648,0,0,22,2,0,0,32,10,0,0,0,0,0,0,0,2,0,2,0,12,12,0,0,2,10,2,22,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,6,507.47334000000006,0,2,66,0,34,0,1,0,2,1,2,17,0,0,0,2,6.0,0.0,2.0,0.0,0.0,17.0,0.0,-2.0,505.452,8.732000000000001,910.993,203.609,247.544,316.819,143.02100000000002,1584.941,10.0,7.0,0.0481042,0.0242987,0.7216482,49.385,20.875,36.038000000000004,23.592,3.509,-6.084,-6.292999999999999,-7.547000000000001,44.508,-3.279,103.977,-7.459,8.187000000000001,0.562,2.0,-0.17,1.0,51.075,0.0,0.0,10.0,2.0,1.0,12.0,0.0,12.0,0.0,34.0,1.4499999999999999e-08
26,60,n1ccccc1[C@H](CC[NH+](C)C)c2ccc(Cl)cc2,275.7964,2.1359,1,0,5,19,1,1,2,15.020999999999999,38.111999999999995,78.8546,38.251999999999995,0,0,16,1,0,0,20,2,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,16,0,0,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,5,275.8042,0,2,39,1,19,1,1,0,1,1,2,5,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,274.79200000000003,2.68,562.072,194.92,7.0520000000000005,288.589,71.51,970.567,0.0,3.0,0.0073997,0.0,0.8434449,32.234,9.786,11.989,4.96,3.446,-2.875,-3.188,-6.167999999999999,2117.985,0.77,3035.6209999999996,-2.215,9.113999999999999,0.177,4.0,0.42100000000000004,3.0,100.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,12.0,0.0,19.0,0.444339685
